fibre,rating,price_per_unit,fat,carbohydrates,starch,protein,unit,product_origin,energy_kj,total_sugars,salt,item_code,url,name,reviews,energy_kcal,saturates
,5.0,£3.05/kg,,,,,kg,Produced in United Kingdom; Produced using British turkey,,,,7856240,https://www.sainsburys.co.uk/shop/gb/groceries/turkey-44/sainsburys-turkey-drumstick-%28approx-1kg%29,Sainsbury's Turkey Drumstick (approx. 1kg),1,,
,4.5263,£3.50/unit,,,,,unit,,,,,7268264,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-foods-spatchcock-poussin-with-salt---pepper-450g,Gressingham Spatchcock Poussin With Salt & Pepper 450g (serves 2),19,,
,4.2,£4.70/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Duck,,,,7511423,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-duck-legs-430g,Sainsbury's Duck Legs 440g,10,,
,4.7143,£7.50/unit,,,,,unit,Produced in United Kingdom,,,,7511418,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-duck-breast-fillets-340g,Sainsbury's Duck Breast Fillets 340g,7,,
,4.2222,£3.50/unit,,,,,unit,,,,,7659186,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-corn-fed-poussin-500g,Gressingham Corn Fed Poussin 500g (serves 2),9,,
,3.8889,£6.50/unit,,,,,unit,,,,,6383718,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/holme-farmed-venison-steaks-x2-240g,Holme Farmed Venison Steaks x2 240g,9,,
,3.0714,£4.50/unit,,,,,unit,,,,,7782404,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-duck-breast-portions-250g,Gressingham Duck Breast Portions 250g,14,,
,2.6296,£8.50/unit,,,,,unit,,,,,7535694,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-whole-duck-125kg,Gressingham Whole Duck 1.2kg (Serves 3-4),27,,
,4.2,£1.10/unit,,,,,unit,,,,,7886274,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-chinese-duck-pancakes-x12-115g,Gressingham Chinese Duck Pancakes x12 115g,5,,
,4.6667,£5.50/unit,,,,,unit,,,,,7640692,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/venison-quick-fry-steaks-200g,Holme Farmed Venison Quick Fry Steaks 200g,3,,
,4.0,£4.50/unit,,,,,unit,,,,,7745048,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/holme-farmed-diced-venison-steak-300g,Holme Farmed Diced Venison Steak 300g,2,,
,3.25,£3.00/unit,,,,,unit,"Packed in Scotland, United Kingdom; Produced using Wild Scottish Venison",,,,7854716,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-venison-burgers--taste-the-difference-340g,"Sainsbury's Venison Burgers, Taste the Difference x2 340g",4,,
,3.0,£5.00/unit,,,,,unit,Produced in United Kingdom; Produce of United Kingdom; Produced using Duck from the United Kingdom,,,,7826319,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-slow-cook-duck-with-blackberry-sauce-440g,Sainsbury's Slow Cook Duck with Blackberry Sauce 440g (Serves 2),5,,
,2.0,£6.00/unit,,,,,unit,,,,,7886591,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/gressingham-half-aromatic-duck-350g,Gressingham Half Aromatic Duck 350g,11,,
,5.0,£4.00/unit,,,,,unit,,,,,7158755,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1153160&urlRequestType=Base&categoryId=312365&catalogId=10090&langId=44,"Sainsbury's Diced Wild Venison, Taste the Difference 300g",3,,
,4.8,£4.50/unit,,,,,unit,"Produced in United Kingdom; Produced from British wild venison, partridge and pheasant",,,,6451440,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1167136&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,"Sainsbury's Game Casserole, Taste the Difference 340g",5,,
,4.0,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pheasant,,,,6451435,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1077920&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,"Sainsbury's Pheasant Fillets, Taste the Difference 160g",1,,
,4.8333,£7.00/unit,,,,,unit,"Produced in United Kingdom; Produced using British Venison, New Zealand Venison",,,,7878107,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-slow-cook-venison-casserole-530g,Sainsbury's Slow Cook Venison Casserole 530g (Serves 2),6,,
,5.0,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British woodpigeon,,,,6685431,https://www.sainsburys.co.uk/shop/gb/groceries/duck--game---venison/sainsburys-wood-pigeon-breast-fillet--taste-the-difference-140g-6685431-p-44,"Sainsbury's Wood Pigeon Breast Fillet, Taste the Difference 140g",1,,
,4.0,£5.00/unit,,,,,unit,Produced in United Kingdom; Produced using French Guinea Fowl,,,,7938053,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1248430&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,"Sainsbury's Whole Guinea Fowl, Taste the Difference 1.05kg",1,,
,3.0,£7.50/unit,,,,,unit,Produce of Scotland; Packed in England; Produced using Wild Scottish Venison,,,,6450995,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1153156&urlRequestType=Base&categoryId=312365&catalogId=10090&langId=44,"Sainsbury's Venison Steak, Taste the Difference 250g",2,,
,0.0,£5.00/unit,,,,,unit,,,,,7946996,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1258812&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,Gressingham Bistro Duck Legs With Orange & Maple x2 530g,0,,
,0.0,£5.70/unit,,,,,unit,,,,,7946991,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1258808&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,Gressingham Bistro Duck Legs With Honey & Hoisin x2 530g,0,,
,0.0,£6.00/unit,,,,,unit,,,,,7954988,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1270648&urlRequestType=Base&categoryId=312365&catalogId=10229&langId=44,Gressingham Half Aromatic Crispy Duck 550g,0,,
,0.0,£2.50/unit,,,,,unit,Produced in United Kingdom,,,,7949731,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265320&urlRequestType=Base&categoryId=417421&catalogId=10229&langId=44,Sainsbury's Love Your Veg! Chorizo Style Shroomdogs 280g,0,,
,0.0,£2.00/unit,,,,,unit,Produced in United Kingdom,,,,7949725,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265318&urlRequestType=Base&categoryId=417421&catalogId=10229&langId=44,Sainsbury's Love Your Veg! Cumberland Shroompups 252g,0,,
,0.0,£2.50/unit,,,,,unit,Produced in United Kingdom,,,,7949688,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265312&urlRequestType=Base&categoryId=417421&catalogId=10229&langId=44,Sainsbury's Love Your Veg! The Smoky 'Jack' Quarter Pounder 227g,0,,
,0.0,£2.50/unit,,,,,unit,Produced in United Kingdom,,,,7949712,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265316&urlRequestType=Base&categoryId=417421&catalogId=10229&langId=44,Sainsbury's Love Your Veg! Shroomballs 270g,0,,
,3.4151,£1.00/unit,,,,,unit,,,,,6519666,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-original-sausages-300g,Linda McCartney Vegetarian Sausages x6 300g,53,,
,3.2778,£2.00/unit,,,,,unit,,,,,3080313,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-300g,Quorn Frozen Meat Free Mince 300g,18,,
,4.0,£3.00/unit,,,,,unit,,,,,7231332,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-500g,Quorn Mince Family 500g,11,,
,4.2727,£1.90/unit,,,,,unit,,,,,3164327,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-chicken-style-pieces-300g,Quorn Pieces 300g,11,,
,3.9091,£2.00/unit,,,,,unit,,,,,7088059,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-sausages-x8-336g,Quorn Sausages x8  336g,11,,
,3.7619,£2.00/unit,,,,,unit,,,,,7513574,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-rosemary-vegetarian-sausages-x6-300g,Linda McCartney Rosemary Vegetarian Sausages x6 300g,21,,
,4.3333,£3.00/unit,,,,,unit,,,,,7181751,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-pieces-500g,Quorn Pieces Family  500g,9,,
,4.5,£2.00/unit,,,,,unit,,,,,7267586,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/cauldron-lincolnshire-sausages-x6-276g,Cauldron Lincolnshire Sausages x6 276g,24,,
,4.2619,£2.00/unit,,,,,unit,,,,,7341495,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-mozzarella-burger-227g,Linda McCartney Mozzarella Burger x2 227g,42,,
,4.6,£3.25/unit,,,,,unit,,,,,2544533,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-350g,Quorn Mince 350g,10,,
,4.9286,£2.00/unit,,,,,unit,,,,,7231318,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-crispy-nuggets-300g,Quorn Crispy Nuggets 300g,14,,
,4.8571,£2.00/unit,,,,,unit,,,,,3564431,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-fillets-x6-312g,Quorn Fillets 312g,7,,
,5.0,£2.00/unit,,,,,unit,,,,,2588865,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-burgers-x4-200g,Quorn Burgers x4 200g,3,,
,4.4,£2.00/unit,,,,,unit,,,,,2887364,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-burgers--southern-style-252g,Quorn Southern Fried Burgers x4 252g,10,,
,3.8571,£2.00/unit,,,,,unit,,,,,6509874,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-cheese---broccoli-escalope-240g,Quorn Cheese & Broccoli Escalopes x2 240g,14,,
,4.8,£2.00/unit,,,,,unit,,,,,7267582,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/cauldron-cumberland-sausages-x6-276g,Cauldron Cumberland Sausages x6 276g,15,,
,4.1429,£2.00/unit,,,,,unit,,,,,7646205,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-1-4lb-burger-227g,Linda McCartney Quarter Pounder Burger x2 227g,28,,
,3.5263,£2.00/unit,,,,,unit,,,,,7181646,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-smoky-bacon-style-slices-150g,Quorn Vegetarian Bacon Slices 150g,19,,
,3.9524,£3.00/unit,,,,,unit,,,,,7341284,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-family-roast-454g,Quorn Roast 454g,21,,
,4.4054,£1.60/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom,,,,7720775,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/sainsburys-vegetarian-cumberland-sausage-264g,Sainsbury's Vegetarian Cumberland Sausage 264g,37,,
,4.6667,£2.00/unit,,,,,unit,,,,,7637901,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-southern-fried-bites-300g,Quorn Southern Fried Bites 300g,9,,
,4.25,£1.60/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom,,,,7720781,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/sainsburys-vegetarian-hot-dog-270g,Sainsbury's Vegetarian Hot Dog 270g,28,,
,3.122,£1.60/unit,,,,,unit,Produced in United Kingdom,,,,7803520,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/sainsburys-vegetarian-mince-500g,Sainsbury's Vegetarian Mince 500g,41,,
,4.7059,£3.00/unit,,,,,unit,,,,,7755127,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-chicken-nuggets-476g,Quorn Crispy Nuggets Family 476g,17,,
,3.8571,£2.00/unit,,,,,unit,,,,,7231326,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-crispy-fillets-200g,Quorn Crispy Fillets x2  200g,7,,
,3.9773,£1.50/unit,,,,,unit,Produced in United Kingdom,,,,7718037,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/sainsburys-meatfree-meat-balls-380g,Sainsbury's Meat-free Meat Balls 380g,44,,
,4.0,£3.00/unit,,,,,unit,,,,,7755122,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-sausages-504g,Quorn Frozen Sausage x12  504g,4,,
,4.4286,£2.00/unit,,,,,unit,,,,,7324380,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-steak-strips-300g,Quorn Vegetarian Steak Strips 300g,7,,
,4.6429,£1.25/unit,,,,,unit,,,,,7789460,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-meat-free-vegan-hot---spicy-burgers-x4-264g,Quorn Vegan Hot & Spicy Burgers x4 264g,14,,
,3.0625,£2.50/unit,,,,,unit,,,,,7789442,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-meat-free-vegan-pieces-280g,Quorn Vegan Pieces 280g,16,,
,3.5,£2.00/unit,,,,,unit,,,,,7670378,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-chilled-vegetarian-meatballs-240g,Linda McCartney Chilled Vegetarian Meatballs 240g,12,,
,3.5238,£2.50/unit,,,,,unit,,,,,7834728,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-meat-free-fishless-fingers-x10-200g,Quorn Vegan Fishless Fingers 10 200g,21,,
,4.2571,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7161961,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-garlic-chicken-crown-530g,Sainsbury's Just Cook British Chicken Crown with Garlic & Herb Butter 525g (Serves 3),35,,
,2.75,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,6272095,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-butter-basted-chicken-breast,Sainsbury's Just Cook Chicken Breast Joint Butter Basted 500g (Serves 3),36,,
,3.8095,£4.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Turkey,,,,551694,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-roast-butter-basted-turkey,Sainsbury's Just Cook Turkey Breast Joint Butter Basted 500g (Serves 3),21,,
,2.6667,£4.50/unit,,,,,unit,Produced in United Kingdom; Produced using farmed Scottish (UK) salmon,,,,6308891,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-scottish-salmon-en-croute-380g,Sainsbury's Just Cook Scottish Salmon En Croute 380g (Serves 2),6,,
,3.4615,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British beef,,,,7517342,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-beef-meatballs-with-tomato-sauce---parmesan-550g,Sainsbury's Just Cook Beef Meatballs with Tomato Sauce & Parmesan 550g (Serves 2),13,,
,3.0769,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken and pork,,,,1077568,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-chicken-breast-with-sage---onion-stuffing-500g,"Sainsbury's Just Cook Chicken Breast with Pork, Sage & Onion Stuffing 500g (Serves 3)",13,,
,2.5526,£3.75/unit,,,,,unit,Produced in United Kingdom; Produced using British pork,,,,7847336,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/just-cook-honey-gammon-joint-470g,Sainsbury's Just Cook Honey Gammon Joint 470g (Serves 3),38,,
,2.3478,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7845753,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-beef-steak-peppercorn-370g,Sainsbury's Just Cook Beef Steak with Peppercorns 370g (Serves 2),23,,
,3.129,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7845225,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/jsjc-beef-stks-grlc-butter-330g,Sainsbury's Just Cook Beef Steaks with Garlic Butter 330g (Serves 2),31,,
,4.5789,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,7825621,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-pulled-pork-smokey-bbq-pulled-pork-599g,Sainsbury's Slow Cook Pulled Pork Smokey BBQ Pulled Pork 599g (Serves 2),19,,
,2.5,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken and pork,,,,7847524,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-chicken-cheese-bacon-340g,Sainsbury's Just Cook Chicken Breasts with Cheese and Bacon 321g (Serves 2),10,,
,4.125,£5.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,7825513,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-smokey-bbq-pork-ribs-676g,Sainsbury's Slow Cook Smokey BBQ Pork Ribs 676g (Serves 2),8,,
,3.0,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken and pork,,,,7852451,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-hunters-style-chicken-breast-435g,Sainsbury's Hunters Style Chicken Breast 435g (Serves 2),6,,
,4.6,£5.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,7825499,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-gammon-shanks-with-maple-sauce-780g,Sainsbury's Slow Cook Gammon Shanks with Maple Sauce 780g (Serves 2),35,,
,0.0,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7852412,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-chicken-breasts-with-red-pesto-427g,Sainsbury's Just Cook Chicken Breasts with Red Pesto 427g (Serves 2),0,,
,3.5714,£3.00/unit,,,,,unit,Produced in United Kingdom; Produced using British pork,,,,7846535,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/just-cook-gammon-steaks-pineapple-345g,Sainsbury's Just Cook Gammon Steaks with Pineapple 345g (Serves 2),7,,
,4.25,£3.75/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7850922,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-coconut---mango-sizzlers-325g,Sainsbury's Coconut & Mango British Chicken Sizzlers x2 325g,4,,
,2.6667,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken & pork,,,,7852410,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-chicken-lattice-cheese-n-bacon-401g,Sainsbury's Just Cook Chicken Lattice Cheese & Bacon 401g (Serves 2),9,,
,3.875,£5.00/unit,,,,,unit,Produced in United Kingdom,,,,7826715,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-boneless-beef-ribs-with-bbq-sauce-515g,Sainsbury's Slow Cook Boneless Beef Ribs with BBQ Sauce 515g (Serves 2),16,,
,3.1579,£5.00/unit,,,,,unit,Produced in United Kingdom; Produce of United Kingdom; Produced using British beef,,,,7826322,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-beef-shin-casserole-550g,Sainsbury's Slow Cook Beef Shin Casserole 550g (Serves 2),19,,
,0.0,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7878104,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-mini-chicken-roast-355g,Sainsbury's Just Cook Mini Chicken Roast 355g (Serves 2),0,,
,3.2353,£6.00/unit,,,,,unit,"Produced in United Kingdom; Produced using British lamb, New Zealand lamb",,,,7878125,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-lamb-shoulder-with-honey---rosemary-450g,Sainsbury's Slow Cook Lamb Shoulder with Honey & Rosemary 450g (Serves 2),17,,
,3.8333,£5.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7839906,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-brisket-bbq-sauce-438g,Sainsbury's Slow Cook Brisket BBQ Sauce 438g (Serves 2),6,,
,3.6,£8.00/unit,,,,,unit,"Produced in United Kingdom; Produced using British lamb, New Zealand lamb",,,,7878123,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-lamb-shanks-with-mint-680g,Sainsbury's Slow Cook Lamb Shanks with Mint 680g (Serves 2),5,,
