item_code,nutritions,price_per_unit,product_image,product_name,product_origin,product_reviews,rating,unit,url
7720775,"{'Energy': '754kJ', 'Energy kcal': '181kcal', 'Fat': '10.7g', 'Saturates': '0.8g', 'Mono-unsaturates': '6.7g', 'Polyunsaturates': '2.7g', 'Carbohydrate': '3.7g', 'Sugars': '1.4g', 'Starch': '2.3g', 'Fibre': '2.3g', 'Protein': '16.3g', 'Salt': '1.00g'}",£1.60,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/54/0000000186254/0000000186254_L.jpeg,Sainsbury's Vegetarian Cumberland Sausage 264g,Produced in United Kingdom Packed in United Kingdom,37,4.4054,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/sainsburys-vegetarian-cumberland-sausage-264g
7341284,{},£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/75/5019503005875/5019503005875_L.jpeg,Quorn Roast 454g,,21,3.9524,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-family-roast-454g
7181646,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/35/5019503009835/5019503009835_L.jpeg,Quorn Vegetarian Bacon Slices 150g,,19,3.5263,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-smoky-bacon-style-slices-150g
7646205,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/97/5014008002497/5014008002497_L.jpeg,Linda McCartney Quarter Pounder Burger x2 227g,,28,4.1429,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-1-4lb-burger-227g
7267582,{},£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/03/5013683305503/5013683305503_L.jpeg,Cauldron Cumberland Sausages x6 276g,,15,4.8,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/cauldron-cumberland-sausages-x6-276g
6509874,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/78/5019503011678/5019503011678_L.jpeg,Quorn Cheese & Broccoli Escalopes x2 240g,,14,3.8571,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-cheese---broccoli-escalope-240g
2887364,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/17/5019503006117/5019503006117_L.jpeg,Quorn Southern Fried Burgers x4 252g,,10,4.4,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-burgers--southern-style-252g
2588865,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/27/5019503001327/5019503001327_L.jpeg,Quorn Burgers x4 200g,,3,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-burgers-x4-200g
3564431,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/18/5019503006018/5019503006018_L.jpeg,Quorn Fillets 312g,,7,4.8571,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-fillets-x6-312g
7231318,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/19/5019503012019/5019503012019_L.jpeg,Quorn Crispy Nuggets 300g,,14,4.9286,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-crispy-nuggets-300g
2544533,{},£3.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/93/5019503000993/5019503000993_L.jpeg,Quorn Mince 350g,,11,4.2727,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-350g
7341495,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/37/5014008002237/5014008002237_L.jpeg,Linda McCartney Mozzarella Burger x2 227g,,42,4.2619,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-mozzarella-burger-227g
7267586,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/80/5013683305480/5013683305480_L.jpeg,Cauldron Lincolnshire Sausages x6 276g,,24,4.5,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/cauldron-lincolnshire-sausages-x6-276g
7181751,{},£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/56/5019503019056/5019503019056_L.jpeg,Quorn Pieces Family  500g,,9,4.3333,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-pieces-500g
7566817,{},£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/36/5019503021936/5019503021936_L.jpeg,Quorn Best of British Sausages x4 240g,,32,4.7188,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-best-of-british-meat-free-sausages-240g
7513574,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/22/5014008002022/5014008002022_L.jpeg,Linda McCartney Rosemary Vegetarian Sausages x6 300g,,21,3.7619,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-rosemary-vegetarian-sausages-x6-300g
7088059,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/10/5019503018110/5019503018110_L.jpeg,Quorn Sausages x8  336g,,11,3.9091,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-sausages-x8-336g
3164327,{},£1.90,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/33/5019503002133/5019503002133_L.jpeg,Quorn Pieces 300g,,11,4.2727,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-chicken-style-pieces-300g
7231332,{},£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/74/5019503018974/5019503018974_L.jpeg,Quorn Mince Family 500g,,11,4.0,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-500g
3080313,{},£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/57/5019503002157/5019503002157_L.jpeg,Quorn Frozen Meat Free Mince 300g,,18,3.2778,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/quorn-mince-300g
6519666,{},£1.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/04/5000149029004/5000149029004_L.jpeg,Linda McCartney Vegetarian Sausages x6 300g,,53,3.4151,,https://www.sainsburys.co.uk/shop/gb/groceries/meat-free-/linda-mccartney-original-sausages-300g
7946781,{},£2.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/81/8719747260081/8719747260081_L.jpeg,Lazy Vegan Ready Provençale Meal 350g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1264502&urlRequestType=Base&categoryId=417421&catalogId=10123&langId=44
7946935,{},£2.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/74/8719747260074/8719747260074_L.jpeg,Lazy Vegan Ready Mexican Meal Veggies & Chunky Pulled Peaz 350g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1264504&urlRequestType=Base&categoryId=417421&catalogId=10123&langId=44
7946766,{},£3.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/97/8719747260197/8719747260197_L.jpeg,Lazy Vegan Natural Chunky Pulled Peaz 280g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1264500&urlRequestType=Base&categoryId=417421&catalogId=10123&langId=44
7946761,{},£3.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/03/8719747260203/8719747260203_L.jpeg,Lazy Vegan Mediterranean Herbs Chunky Pulled Peaz 280g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1264498&urlRequestType=Base&categoryId=417421&catalogId=10123&langId=44
7949712,"{'Energy': '657kJ', 'Energy kcal': '156kcal', 'Fat': '3.6g', 'Saturates': '1.8g', 'Carbohydrate': '18.8g', 'Sugars': '1.3g', 'Starch': '17.5g', 'Fibre': '7.2g', 'Protein': '8.6g', 'Salt': '1.05g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/40/0000000351140/0000000351140_L.jpeg,Sainsbury's Love Your Veg! Shroomballs 270g,Produced in United Kingdom,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265316&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7949688,"{'Energy': '591kJ', 'Energy kcal': '141kcal', 'Fat': '4.2g', 'Saturates': '1.9g', 'Carbohydrate': '16.9g', 'Sugars': '1.9g', 'Starch': '15.0g', 'Fibre': '5.4g', 'Protein': '6.2g', 'Salt': '1.19g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/33/0000000351133/0000000351133_L.jpeg,Sainsbury's Love Your Veg! The Smoky 'Jack' Quarter Pounder 227g,Produced in United Kingdom,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265312&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7949725,"{'Energy': '577kJ', 'Energy kcal': '137kcal', 'Fat': '4.0g', 'Saturates': '2.3g', 'Carbohydrate': '17.1g', 'Sugars': '1.7g', 'Starch': '15.3g', 'Fibre': '3.2g', 'Protein': '6.6g', 'Salt': '0.97g'}",£2.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/71/0000000351171/0000000351171_L.jpeg,Sainsbury's Love Your Veg! Cumberland Shroompups 252g,Produced in United Kingdom,1,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265318&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7949731,"{'Energy': '661kJ', 'Energy kcal': '158kcal', 'Fat': '6.6g', 'Saturates': '3.1g', 'Carbohydrate': '16.0g', 'Sugars': '1.2g', 'Starch': '14.8g', 'Fibre': '5.3g', 'Protein': '6.0g', 'Salt': '0.99g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/18/0000000351218/0000000351218_L.jpeg,Sainsbury's Love Your Veg! Chorizo Style Shroomdogs 280g,Produced in United Kingdom,1,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265320&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7919681,"{'Energy': '610kJ', 'Energy kcal': '145kcal', 'Fat': '4.6g', 'Saturates': '2.3g', 'Carbohydrate': '16.1g', 'Sugars': '1.9g', 'Starch': '14.3g', 'Fibre': '4.6g', 'Protein': '7.6g', 'Salt': '1.14g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/86/0000000330886/0000000330886_L.jpeg,Sainsbury's Love Your Veg! Vegan Cumberland Shroomdogs x6 350g,Produced in United Kingdom,39,4.5897,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1226358&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7919673,"{'Energy': '596kJ', 'Energy kcal': '142kcal', 'Fat': '3.7g', 'Saturates': '1.9g', 'Mono-unsaturates': '1.3g', 'Polyunsaturates': '0.3g', 'Carbohydrate': '18.7g', 'Sugars': '3.7g', 'Starch': '15.1g', 'Fibre': '2.5g', 'Protein': '7.0g', 'Salt': '1.10g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/48/0000000330848/0000000330848_L.jpeg,Sainsbury's Love Your Veg! Vegan Caramelised Onion Shroomdogs x6 350g,Produced in United Kingdom,11,4.8182,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1226356&urlRequestType=Base&categoryId=417421&catalogId=10106&langId=44
7888321,"{'Energy': '879kJ', 'Energy kcal': '212kcal', 'Fat': '18.2g', 'Saturates': '4.8g', 'Mono-unsaturates': '9.0g', 'Polyunsaturates': '3.3g', 'Carbohydrate': '11.0g', 'Sugars': '6.6g', 'Starch': '4.4g', 'Fibre': '<0.5g', 'Protein': '1.1g', 'Salt': '0.49g'}",£1.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/00/0000000307000/0000000307000_L.jpeg,Sainsbury's Seafood Sauce 200g,"Produced in England, United Kingdom",0,0.0,,https://www.sainsburys.co.uk/shop/gb/groceries/sauces--marinades---yorkshire-puddings-310901-44/sainsburys-seafood-sauce-200g
7936469,{},£4.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/79/0000000340779/0000000340779_L.jpeg,Sainsbury's Slow Cooked British Chicken Breasts With Creamy Bacon & Mushroom Sauce 470g (Serves 2),,2,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246460&urlRequestType=Base&categoryId=314359&catalogId=10106&langId=44
7878072,"{'Energy': '507kJ', 'Energy kcal': '120kcal', 'Fat': '2.9g', 'Saturates': '0.4g', 'Carbohydrate': '2.5g', 'Sugars': '1.3g', 'Fibre': '0g', 'Protein': '21.0g', 'Salt': '0.58g'}",£4.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/48/0000000299848/0000000299848_L.jpeg,Sainsbury's Just Cook Honey & Soy Asian Chicken 430g,Produced in United Kingdom Produced using British chicken,3,2.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-honey---soy-asian-chicken-430g
7907432,"{'Energy': '553kJ', 'Energy kcal': '131kcal', 'Fat': '1.9g', 'Saturates': '0.9g', 'Mono-unsaturates': '0.8g', 'Polyunsaturates': '<0.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Starch': '0g', 'Fibre': '<0.5g', 'Protein': '28.0g', 'Salt': '0.38g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/13/0000000318013/0000000318013_L.jpeg,"Sainsbury's Just Cook Small Beef Topside Joint with Rich Beef Gravy, 370g (Serves 2)",Produced in United Kingdom Packed in United Kingdom Produced using British or Irish Beef,2,3.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1202778&urlRequestType=Base&categoryId=314359&catalogId=10176&langId=44
7935593,{},£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/89/0000000339889/0000000339889_L.jpeg,Sainsbury's Just Cook British Chicken Breasts With Cajun & Red Pepper Marinade 355g (Serves 2),,3,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246422&urlRequestType=Base&categoryId=314359&catalogId=10176&langId=44
7935570,{},£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/34/0000000339834/0000000339834_L.jpeg,Sainsbury's Just Cook British Chicken Breasts With Spinach & Ricotta 360g (Serves 2),,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246418&urlRequestType=Base&categoryId=314359&catalogId=10106&langId=44
7935588,"{'Energy': '669kJ', 'Energy kcal': '158kcal', 'Fat': '3.2g', 'Saturates': '0.8g', 'Mono-unsaturates': '1.3g', 'Polyunsaturates': '0.9g', 'Carbohydrate': '5.0g', 'Sugars': '5.0g', 'Fibre': '0g', 'Protein': '27.5g', 'Salt': '0.51g'}",£3.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/58/0000000339858/0000000339858_L.jpeg,Sainsbury's Just Cook British Chicken Breasts With Sweet Chilli Marinade 330g (Serves 2),Produced in United Kingdom Produced using British chicken,1,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246420&urlRequestType=Base&categoryId=314359&catalogId=10106&langId=44
7845687,{},£4.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/36/0000000271936/0000000271936_L.jpeg,Sainsbury's Just Cook Pork Saltimbocca 321g (Serves 2),,7,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-just-cook-pork-saltimbocca-323g
7878323,"{'Energy': '616kJ', 'Energy kcal': '147kcal', 'Fat': '5.4g', 'Saturates': '1.6g', 'Mono-unsaturates': '2.3g', 'Polyunsaturates': '1.3g', 'Carbohydrate': '6.8g', 'Sugars': '3.5g', 'Fibre': '1.2g', 'Protein': '17.1g', 'Salt': '0.58g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/79/0000000300179/0000000300179_L.jpeg,Sainsbury's Slow Cook Chicken Casserole 525g (Serves 2),Produced in United Kingdom Produced using British Chicken,7,4.2857,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-chicken-casserole-525g
7825607,"{'Energy': '1333kJ', 'Energy kcal': '320kcal', 'Fat': '21.2g', 'Saturates': '7.6g', 'Carbohydrate': '7.3g', 'Sugars': '7.3g', 'Fibre': '1.8g', 'Protein': '24.2g', 'Salt': '0.47g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/58/0000000256858/0000000256858_L.jpeg,Sainsbury's Slow Cook Firecracker Pork Ribs 676g (Serves 2),Produced in United Kingdom Produced using British Pork,6,3.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-fire-cracker-pork-ribs-676g
7826332,"{'Energy': '990kJ', 'Energy kcal': '237kcal', 'Fat': '14.9g', 'Saturates': '4.3g', 'Mono-unsaturates': '6.3g', 'Polyunsaturates': '3.6g', 'Carbohydrate': '3.3g', 'Sugars': '2.9g', 'Fibre': '0.8g', 'Protein': '22.1g', 'Salt': '0.59g'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/37/0000000257237/0000000257237_L.jpeg,Sainsbury's Slow Cook Buffalo Chicken Wings 600g (Serves 4),Produce of United Kingdom Packed in United Kingdom Produced using British Chicken,5,2.8,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-buffalo-wings-600g
7826319,"{'Energy': '1072kJ', 'Energy kcal': '257kcal', 'Fat': '16.2g', 'Saturates': '4.5g', 'Carbohydrate': '3.9g', 'Sugars': '3.9g', 'Fibre': '<0.5g', 'Protein': '23.7g', 'Salt': '0.63g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/83/0000000257183/0000000257183_L.jpeg,Sainsbury's Slow Cook Duck with Blackberry Sauce 440g (Serves 2),Produced in United Kingdom Produce of United Kingdom Produced using Duck from the United Kingdom,5,3.0,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-duck-with-blackberry-sauce-440g
7852438,"{'Energy': '628kJ', 'Energy kcal': '150kcal', 'Fat': '7.4g', 'Saturates': '2.4g', 'Mono-unsaturates': '3.6g', 'Polyunsaturates': '1.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '20.7g', 'Salt': '0.66g'}",£3.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/67/0000000277167/0000000277167_L.jpeg,Sainsbury's Chicken Roast with Chicken Gravy 390g (Serves 2),Produced in United Kingdom Produced using British chicken and pork,5,3.6,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-chicken-roast-with-chicken-gravy-398g
7878123,"{'Energy': '673kJ', 'Energy kcal': '161kcal', 'Fat': '7.6g', 'Saturates': '2.9g', 'Mono-unsaturates': '3.5g', 'Polyunsaturates': '0.8g', 'Carbohydrate': '3.4g', 'Sugars': '2.1g', 'Fibre': '<0.5g', 'Protein': '19.4g', 'Salt': '0.42g'}",£8.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/09/0000000299909/0000000299909_L.jpeg,Sainsbury's Slow Cook Lamb Shanks with Mint 680g (Serves 2),"Produced in United Kingdom Produced using British lamb, New Zealand lamb",5,3.6,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-lamb-shanks-with-mint-680g
7839906,"{'Energy': '779kJ', 'Energy kcal': '185kcal', 'Fat': '4.1g', 'Saturates': '1.7g', 'Carbohydrate': '17.2g', 'Sugars': '11.9g', 'Fibre': '1.5g', 'Protein': '19.0g', 'Salt': '0.43g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/72/0000000256872/0000000256872_L.jpeg,Sainsbury's Slow Cook Brisket BBQ Sauce 438g (Serves 2),Produced in United Kingdom Produced using British Beef,6,3.8333,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-brisket-bbq-sauce-438g
7878125,"{'Energy': '1085kJ', 'Energy kcal': '259kcal', 'Fat': '13.0g', 'Saturates': '5.8g', 'Mono-unsaturates': '5.2g', 'Polyunsaturates': '1.5g', 'Carbohydrate': '11.3g', 'Sugars': '7.9g', 'Starch': '3.4g', 'Fibre': '<0.5g', 'Protein': '23.9g', 'Salt': '0.53g'}",£6.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/16/0000000299916/0000000299916_L.jpeg,Sainsbury's Slow Cook Lamb Shoulder with Honey & Rosemary 450g (Serves 2),"Produced in United Kingdom Produced using British lamb, New Zealand lamb",17,3.2353,,https://www.sainsburys.co.uk/shop/gb/groceries/ready-to-cook-314359-44/sainsburys-slow-cook-lamb-shoulder-with-honey---rosemary-450g
